,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
32554,20090721,2009,7,21,¸¶´Ã,2.744,3370.0,3330.0,5675.0,5714.0
32561,20090722,2009,7,22,¸¶´Ã,2.744,3370.0,3370.0,5714.0,5614.0
32568,20090723,2009,7,23,¸¶´Ã,2.744,3370.0,3370.0,5614.0,5638.0
32575,20090724,2009,7,24,¸¶´Ã,2.744,3370.0,3370.0,5638.0,5421.0
32582,20090725,2009,7,25,¸¶´Ã,2.744,3370.0,3370.0,5421.0,5338.0
32590,20090929,2009,9,29,¸¶´Ã,18.06,4040.0,4040.0,5657.0,5718.0
32597,20090930,2009,9,30,¸¶´Ã,18.06,4040.0,4040.0,5718.0,5718.0
32604,20091001,2009,10,1,¸¶´Ã,17.991,4040.0,4040.0,5718.0,5625.0
32611,20091002,2009,10,2,¸¶´Ã,16.822,4000.0,4040.0,5625.0,5718.0
32618,20091003,2009,10,3,¸¶´Ã,16.822,4000.0,4040.0,5625.0,5718.0
32624,20090228,2009,2,28,¸¶´Ã,-14.147,3180.0,3180.0,6081.0,6082.0
32631,20090301,2009,3,1,¸¶´Ã,-14.1,3180.0,3180.0,6081.0,6082.0
32638,20090302,2009,3,2,¸¶´Ã,-14.1,3180.0,3180.0,6081.0,6082.0
32645,20090303,2009,3,3,¸¶´Ã,-14.1,3180.0,3180.0,6082.0,6032.0
32655,20090513,2009,5,13,¸¶´Ã,-15.971,3220.0,3220.0,5968.0,6004.0
32662,20090514,2009,5,14,¸¶´Ã,-15.971,3220.0,3220.0,6004.0,6004.0
32669,20090515,2009,5,15,¸¶´Ã,-15.971,3220.0,3220.0,6004.0,6017.0
32676,20090516,2009,5,16,¸¶´Ã,-15.971,3220.0,3220.0,6017.0,6060.0
32683,20090517,2009,5,17,¸¶´Ã,-15.971,3220.0,3220.0,6017.0,6060.0
32688,20090726,2009,7,26,¸¶´Ã,2.744,3370.0,3370.0,5421.0,5338.0
32695,20090727,2009,7,27,¸¶´Ã,2.744,3370.0,3370.0,5421.0,5338.0
32702,20090728,2009,7,28,¸¶´Ã,2.744,3370.0,3370.0,5338.0,5285.0
32709,20090729,2009,7,29,¸¶´Ã,2.744,3370.0,3370.0,5285.0,5308.0
32716,20090730,2009,7,30,¸¶´Ã,2.744,3370.0,3370.0,5308.0,5308.0
32724,20091004,2009,10,4,¸¶´Ã,16.822,4000.0,4040.0,5625.0,5718.0
32731,20091005,2009,10,5,¸¶´Ã,16.822,4000.0,4040.0,5625.0,5718.0
32738,20091006,2009,10,6,¸¶´Ã,16.822,4000.0,4000.0,5718.0,5740.0
32745,20091007,2009,10,7,¸¶´Ã,16.822,4000.0,4000.0,5740.0,5757.0
32751,20090304,2009,3,4,¸¶´Ã,-14.1,3180.0,3180.0,6032.0,6060.0
32758,20090305,2009,3,5,¸¶´Ã,-14.1,3180.0,3180.0,6060.0,6060.0
32765,20090306,2009,3,6,¸¶´Ã,-14.1,3180.0,3180.0,6060.0,5962.0
32772,20090307,2009,3,7,¸¶´Ã,-14.1,3180.0,3180.0,5962.0,6021.0
32779,20090308,2009,3,8,¸¶´Ã,-14.1,3180.0,3180.0,5962.0,6021.0
32788,20090518,2009,5,18,¸¶´Ã,-15.971,3220.0,3220.0,6017.0,6060.0
32795,20090519,2009,5,19,¸¶´Ã,-15.971,3220.0,3220.0,6060.0,6057.0
32802,20090520,2009,5,20,¸¶´Ã,-15.971,3220.0,3220.0,6057.0,5973.0
32809,20090521,2009,5,21,¸¶´Ã,-11.805,3220.0,3220.0,5973.0,5973.0
32820,20090731,2009,7,31,¸¶´Ã,3.354,3390.0,3370.0,5308.0,5668.0
32827,20090801,2009,8,1,¸¶´Ã,2.448,3390.0,3390.0,5668.0,5498.0
32834,20090802,2009,8,2,¸¶´Ã,2.448,3390.0,3390.0,5668.0,5498.0
32841,20090803,2009,8,3,¸¶´Ã,2.448,3390.0,3390.0,5668.0,5498.0
32849,20091008,2009,10,8,¸¶´Ã,16.822,4000.0,4000.0,5757.0,5777.0
32856,20091009,2009,10,9,¸¶´Ã,16.822,4000.0,4000.0,5777.0,5776.0
32863,20091010,2009,10,10,¸¶´Ã,16.822,4000.0,4000.0,5776.0,5743.0
32870,20091011,2009,10,11,¸¶´Ã,17.062,4000.0,4000.0,5776.0,5743.0
32877,20091012,2009,10,12,¸¶´Ã,17.062,4000.0,4000.0,5776.0,5743.0
32883,20090309,2009,3,9,¸¶´Ã,-14.1,3180.0,3180.0,5962.0,6021.0
32890,20090310,2009,3,10,¸¶´Ã,-14.1,3180.0,3180.0,6021.0,6021.0
32897,20090311,2009,3,11,¸¶´Ã,-15.019,3180.0,3180.0,6021.0,6021.0
32904,20090312,2009,3,12,¸¶´Ã,-15.019,3180.0,3180.0,6021.0,5646.0
32911,20090313,2009,3,13,¸¶´Ã,-15.019,3180.0,3180.0,5646.0,5895.0
32914,20090522,2009,5,22,¸¶´Ã,-11.805,3220.0,3220.0,5973.0,5831.0
32921,20090523,2009,5,23,¸¶´Ã,-11.805,3220.0,3220.0,5831.0,5831.0
32928,20090524,2009,5,24,¸¶´Ã,-11.805,3220.0,3220.0,5831.0,5831.0
32935,20090525,2009,5,25,¸¶´Ã,-11.805,3220.0,3220.0,5831.0,5831.0
32942,20090526,2009,5,26,¸¶´Ã,-12.901,3180.0,3220.0,5831.0,5872.0
32945,20090804,2009,8,4,¸¶´Ã,7.283,3550.0,3390.0,5498.0,5691.0
32952,20090805,2009,8,5,¸¶´Ã,9.701,3630.0,3550.0,5691.0,5817.0
32959,20090806,2009,8,6,¸¶´Ã,12.118,3710.0,3630.0,5817.0,5817.0
32966,20090807,2009,8,7,¸¶´Ã,12.723,3730.0,3710.0,5817.0,5839.0
32973,20090808,2009,8,8,¸¶´Ã,12.723,3730.0,3730.0,5839.0,5806.0
32981,20091013,2009,10,13,¸¶´Ã,17.062,4000.0,4000.0,5743.0,5817.0
32988,20091014,2009,10,14,¸¶´Ã,17.062,4000.0,4000.0,5817.0,5812.0
32995,20091015,2009,10,15,¸¶´Ã,17.062,4000.0,4000.0,5812.0,5843.0
33002,20091016,2009,10,16,¸¶´Ã,15.891,3960.0,4000.0,5843.0,5850.0
33014,20090314,2009,3,14,¸¶´Ã,-15.019,3180.0,3180.0,5895.0,5868.0
33021,20090315,2009,3,15,¸¶´Ã,-15.019,3180.0,3180.0,5895.0,5868.0
33028,20090316,2009,3,16,¸¶´Ã,-15.019,3180.0,3180.0,5895.0,5868.0
33035,20090317,2009,3,17,¸¶´Ã,-15.019,3180.0,3180.0,5868.0,5946.0
33045,20090527,2009,5,27,¸¶´Ã,-12.901,3180.0,3180.0,5872.0,5872.0
33052,20090528,2009,5,28,¸¶´Ã,-12.901,3180.0,3180.0,5872.0,5900.0
33059,20090529,2009,5,29,¸¶´Ã,-12.901,3180.0,3180.0,5900.0,5957.0
33066,20090530,2009,5,30,¸¶´Ã,-12.901,3180.0,3180.0,5957.0,5957.0
33076,20090809,2009,8,9,¸¶´Ã,12.723,3730.0,3730.0,5839.0,5806.0
33083,20090810,2009,8,10,¸¶´Ã,12.723,3730.0,3730.0,5839.0,5806.0
33090,20090811,2009,8,11,¸¶´Ã,10.652,3750.0,3730.0,5806.0,5766.0
33097,20090812,2009,8,12,¸¶´Ã,10.652,3750.0,3750.0,5766.0,5624.0
33104,20090813,2009,8,13,¸¶´Ã,10.652,3750.0,3750.0,5624.0,5649.0
33106,20091017,2009,10,17,¸¶´Ã,15.891,3960.0,3960.0,5850.0,5850.0
33113,20091018,2009,10,18,¸¶´Ã,15.891,3960.0,3960.0,5850.0,5850.0
33120,20091019,2009,10,19,¸¶´Ã,15.891,3960.0,3960.0,5850.0,5850.0
33127,20091020,2009,10,20,¸¶´Ã,15.891,3960.0,3960.0,5850.0,5801.0
33134,20091021,2009,10,21,¸¶´Ã,15.857,3960.0,3960.0,5801.0,5778.0
33139,20090318,2009,3,18,¸¶´Ã,-15.019,3180.0,3180.0,5946.0,5888.0
33146,20090319,2009,3,19,¸¶´Ã,-15.019,3180.0,3180.0,5888.0,5910.0
33153,20090320,2009,3,20,¸¶´Ã,-15.019,3180.0,3180.0,5910.0,6163.0
33160,20090321,2009,3,21,¸¶´Ã,-15.56,3180.0,3180.0,6163.0,6418.0
33167,20090322,2009,3,22,¸¶´Ã,-15.56,3180.0,3180.0,6163.0,6418.0
33171,20090531,2009,5,31,¸¶´Ã,-12.901,3180.0,3180.0,5957.0,5957.0
33178,20090601,2009,6,1,¸¶´Ã,-8.961,3180.0,3180.0,5957.0,5957.0
33185,20090602,2009,6,2,¸¶´Ã,-8.961,3180.0,3180.0,5957.0,5989.0
33192,20090603,2009,6,3,¸¶´Ã,-8.961,3180.0,3180.0,5989.0,5933.0
33199,20090604,2009,6,4,¸¶´Ã,-8.961,3180.0,3180.0,5933.0,5844.0
33208,20090814,2009,8,14,¸¶´Ã,10.652,3750.0,3750.0,5649.0,5641.0
33215,20090815,2009,8,15,¸¶´Ã,10.652,3750.0,3750.0,5641.0,5735.0
33222,20090816,2009,8,16,¸¶´Ã,10.652,3750.0,3750.0,5641.0,5735.0
33229,20090817,2009,8,17,¸¶´Ã,10.652,3750.0,3750.0,5641.0,5735.0
33238,20091022,2009,10,22,¸¶´Ã,15.857,3960.0,3960.0,5778.0,5843.0
33245,20091023,2009,10,23,¸¶´Ã,15.857,3960.0,3960.0,5843.0,5795.0
33252,20091024,2009,10,24,¸¶´Ã,15.857,3960.0,3960.0,5795.0,5708.0
33259,20091025,2009,10,25,¸¶´Ã,15.857,3960.0,3960.0,5795.0,5708.0
33266,20091026,2009,10,26,¸¶´Ã,15.857,3960.0,3960.0,5795.0,5708.0
33271,20090323,2009,3,23,¸¶´Ã,-15.56,3180.0,3180.0,6163.0,6418.0
33278,20090324,2009,3,24,¸¶´Ã,-15.56,3180.0,3180.0,6418.0,6322.0
33285,20090325,2009,3,25,¸¶´Ã,-15.56,3180.0,3180.0,6322.0,6322.0
33292,20090326,2009,3,26,¸¶´Ã,-15.029,3200.0,3180.0,6322.0,6227.0
33299,20090327,2009,3,27,¸¶´Ã,-15.029,3200.0,3200.0,6227.0,6144.0
33304,20090605,2009,6,5,¸¶´Ã,-8.961,3180.0,3180.0,5844.0,5788.0
33311,20090606,2009,6,6,¸¶´Ã,-8.961,3180.0,3180.0,5788.0,5710.0
33318,20090607,2009,6,7,¸¶´Ã,-8.961,3180.0,3180.0,5788.0,5710.0
33325,20090608,2009,6,8,¸¶´Ã,-8.961,3180.0,3180.0,5788.0,5710.0
33332,20090609,2009,6,9,¸¶´Ã,-9.762,3152.0,3180.0,5710.0,5751.0
33338,20090117,2009,1,17,¸¶´Ã,-11.204,3170.0,3170.0,5973.0,6001.0
33345,20090118,2009,1,18,¸¶´Ã,-11.204,3170.0,3170.0,5973.0,6001.0
33352,20090119,2009,1,19,¸¶´Ã,-11.204,3170.0,3170.0,5973.0,6001.0
33359,20090120,2009,1,20,¸¶´Ã,-11.204,3170.0,3170.0,6001.0,5936.0
33366,20090121,2009,1,21,¸¶´Ã,-13.151,3170.0,3170.0,5936.0,5944.0
33370,20080608,2008,6,8,¸¶´Ã,-9.369,3260.0,3340.0,6489.0,6424.0
33377,20080609,2008,6,9,¸¶´Ã,-9.369,3260.0,3340.0,6489.0,6424.0
33384,20080610,2008,6,10,¸¶´Ã,-10.481,3220.0,3260.0,6424.0,6451.0
33391,20080611,2008,6,11,¸¶´Ã,-7.789,3220.0,3220.0,6451.0,6439.0
33398,20080612,2008,6,12,¸¶´Ã,-8.935,3180.0,3220.0,6439.0,6423.0
33403,20080821,2008,8,21,¸¶´Ã,-13.538,3040.0,3040.0,5983.0,6007.0
33410,20080822,2008,8,22,¸¶´Ã,-13.538,3040.0,3040.0,6007.0,6049.0
33417,20080823,2008,8,23,¸¶´Ã,-13.538,3040.0,3040.0,6049.0,6093.0
33424,20080824,2008,8,24,¸¶´Ã,-13.538,3040.0,3040.0,6049.0,6093.0
33431,20080825,2008,8,25,¸¶´Ã,-13.538,3040.0,3040.0,6049.0,6093.0
33433,20081103,2008,11,3,¸¶´Ã,-8.406,3160.0,3160.0,6292.0,6055.0
33440,20081104,2008,11,4,¸¶´Ã,-8.406,3160.0,3160.0,6055.0,6338.0
33447,20081105,2008,11,5,¸¶´Ã,-8.406,3160.0,3160.0,6338.0,6126.0
33454,20081106,2008,11,6,¸¶´Ã,-8.406,3160.0,3160.0,6126.0,6089.0
33461,20081107,2008,11,7,¸¶´Ã,-8.406,3160.0,3160.0,6089.0,6114.0
33471,20090122,2009,1,22,¸¶´Ã,-13.151,3170.0,3170.0,5944.0,5946.0
33478,20090123,2009,1,23,¸¶´Ã,-13.151,3170.0,3170.0,5946.0,6050.0
33485,20090124,2009,1,24,¸¶´Ã,-13.151,3170.0,3170.0,6050.0,6032.0
33492,20090125,2009,1,25,¸¶´Ã,-13.151,3170.0,3170.0,6050.0,6032.0
33503,20080613,2008,6,13,¸¶´Ã,-10.08,3140.0,3180.0,6423.0,6452.0
33510,20080614,2008,6,14,¸¶´Ã,-10.08,3140.0,3140.0,6452.0,6413.0
33517,20080615,2008,6,15,¸¶´Ã,-10.08,3140.0,3140.0,6452.0,6413.0
33524,20080616,2008,6,16,¸¶´Ã,-10.08,3140.0,3140.0,6452.0,6413.0
33535,20080826,2008,8,26,¸¶´Ã,-13.538,3040.0,3040.0,6093.0,6054.0
33542,20080827,2008,8,27,¸¶´Ã,-13.538,3040.0,3040.0,6054.0,6173.0
33549,20080828,2008,8,28,¸¶´Ã,-13.538,3040.0,3040.0,6173.0,6173.0
33556,20080829,2008,8,29,¸¶´Ã,-14.676,3000.0,3040.0,6173.0,6335.0
33566,20081108,2008,11,8,¸¶´Ã,-8.406,3160.0,3160.0,6114.0,6123.0
33573,20081109,2008,11,9,¸¶´Ã,-8.406,3160.0,3160.0,6114.0,6123.0
33580,20081110,2008,11,10,¸¶´Ã,-8.406,3160.0,3160.0,6114.0,6123.0
33587,20081111,2008,11,11,¸¶´Ã,-8.644,3160.0,3160.0,6123.0,6310.0
33594,20081112,2008,11,12,¸¶´Ã,-8.644,3160.0,3160.0,6310.0,6310.0
33599,20080404,2008,4,4,¸¶´Ã,-6.625,3580.0,3580.0,6496.0,6577.0
33606,20080405,2008,4,5,¸¶´Ã,-6.625,3580.0,3580.0,6577.0,6481.0
33613,20080406,2008,4,6,¸¶´Ã,-6.625,3580.0,3580.0,6577.0,6481.0
33620,20080407,2008,4,7,¸¶´Ã,-6.625,3580.0,3580.0,6577.0,6481.0
33627,20080408,2008,4,8,¸¶´Ã,-6.625,3580.0,3580.0,6481.0,6481.0
33630,20080617,2008,6,17,¸¶´Ã,-12.371,3060.0,3140.0,6413.0,6330.0
33637,20080618,2008,6,18,¸¶´Ã,-14.089,3000.0,3060.0,6330.0,6402.0
33644,20080619,2008,6,19,¸¶´Ã,-14.089,3000.0,3000.0,6402.0,6461.0
33651,20080620,2008,6,20,¸¶´Ã,-14.089,3000.0,3000.0,6461.0,6476.0
33658,20080621,2008,6,21,¸¶´Ã,-12.765,3000.0,3000.0,6476.0,6421.0
33661,20080830,2008,8,30,¸¶´Ã,-14.676,3000.0,3000.0,6335.0,6389.0
33668,20080831,2008,8,31,¸¶´Ã,-14.676,3000.0,3000.0,6335.0,6389.0
33675,20080901,2008,9,1,¸¶´Ã,-14.114,3000.0,3000.0,6335.0,6389.0
33682,20080902,2008,9,2,¸¶´Ã,-14.114,3000.0,3000.0,6389.0,6389.0
33689,20080903,2008,9,3,¸¶´Ã,-14.114,3000.0,3000.0,6389.0,6514.0
33699,20081113,2008,11,13,¸¶´Ã,-8.644,3160.0,3160.0,6310.0,6310.0
33706,20081114,2008,11,14,¸¶´Ã,-8.644,3160.0,3160.0,6310.0,6441.0
33713,20081115,2008,11,15,¸¶´Ã,-8.644,3160.0,3160.0,6441.0,6458.0
33720,20081116,2008,11,16,¸¶´Ã,-8.644,3160.0,3160.0,6441.0,6458.0
33732,20080409,2008,4,9,¸¶´Ã,-6.625,3580.0,3580.0,6481.0,6481.0
33739,20080410,2008,4,10,¸¶´Ã,-6.625,3580.0,3580.0,6481.0,6481.0
33746,20080411,2008,4,11,¸¶´Ã,-6.307,3580.0,3580.0,6481.0,6560.0
33753,20080412,2008,4,12,¸¶´Ã,-6.831,3560.0,3580.0,6560.0,6536.0
33763,20080622,2008,6,22,¸¶´Ã,-12.765,3000.0,3000.0,6476.0,6421.0
33770,20080623,2008,6,23,¸¶´Ã,-12.765,3000.0,3000.0,6476.0,6421.0
33777,20080624,2008,6,24,¸¶´Ã,-12.765,3000.0,3000.0,6421.0,6421.0
33784,20080625,2008,6,25,¸¶´Ã,-12.765,3000.0,3000.0,6421.0,6453.0
33793,20080904,2008,9,4,¸¶´Ã,-14.114,3000.0,3000.0,6514.0,6523.0
33800,20080905,2008,9,5,¸¶´Ã,-14.114,3000.0,3000.0,6523.0,6514.0
33807,20080906,2008,9,6,¸¶´Ã,-14.114,3000.0,3000.0,6514.0,6523.0
33814,20080907,2008,9,7,¸¶´Ã,-14.114,3000.0,3000.0,6514.0,6523.0
33821,20080908,2008,9,8,¸¶´Ã,-14.114,3000.0,3000.0,6514.0,6523.0
33824,20081117,2008,11,17,¸¶´Ã,-8.644,3160.0,3160.0,6441.0,6458.0
33831,20081118,2008,11,18,¸¶´Ã,-8.644,3160.0,3160.0,6458.0,6483.0
33838,20081119,2008,11,19,¸¶´Ã,-6.91,3220.0,3160.0,6483.0,6524.0
33845,20081120,2008,11,20,¸¶´Ã,-6.91,3220.0,3220.0,6524.0,6440.0
33852,20081121,2008,11,21,¸¶´Ã,-8.079,3220.0,3220.0,6440.0,6358.0
33857,20080413,2008,4,13,¸¶´Ã,-6.831,3560.0,3580.0,6560.0,6536.0
33864,20080414,2008,4,14,¸¶´Ã,-6.831,3560.0,3580.0,6560.0,6536.0
33871,20080415,2008,4,15,¸¶´Ã,-4.214,3660.0,3560.0,6536.0,6536.0
33878,20080416,2008,4,16,¸¶´Ã,-4.214,3660.0,3660.0,6536.0,6556.0
33885,20080417,2008,4,17,¸¶´Ã,-4.214,3660.0,3660.0,6556.0,6556.0
33888,20080626,2008,6,26,¸¶´Ã,-12.765,3000.0,3000.0,6453.0,6432.0
33895,20080627,2008,6,27,¸¶´Ã,-12.765,3000.0,3000.0,6432.0,6054.0
33902,20080628,2008,6,28,¸¶´Ã,-12.765,3000.0,3000.0,6054.0,5893.0
33909,20080629,2008,6,29,¸¶´Ã,-12.765,3000.0,3000.0,6054.0,5893.0
33916,20080630,2008,6,30,¸¶´Ã,-12.765,3000.0,3000.0,6054.0,5893.0
33924,20080909,2008,9,9,¸¶´Ã,-12.969,3040.0,3000.0,6523.0,6369.0
33931,20080910,2008,9,10,¸¶´Ã,-11.824,3080.0,3040.0,6369.0,6386.0
33938,20080911,2008,9,11,¸¶´Ã,-11.748,3080.0,3080.0,6386.0,6297.0
33945,20080912,2008,9,12,¸¶´Ã,-11.748,3080.0,3080.0,6297.0,6058.0
33955,20081122,2008,11,22,¸¶´Ã,-8.079,3220.0,3220.0,6358.0,6405.0
33962,20081123,2008,11,23,¸¶´Ã,-8.079,3220.0,3220.0,6358.0,6405.0
33969,20081124,2008,11,24,¸¶´Ã,-8.079,3220.0,3220.0,6358.0,6405.0
33976,20081125,2008,11,25,¸¶´Ã,-8.079,3220.0,3220.0,6405.0,6154.0
33983,20081126,2008,11,26,¸¶´Ã,-8.079,3220.0,3220.0,6154.0,6105.0
33989,20080418,2008,4,18,¸¶´Ã,-4.214,3660.0,3660.0,6556.0,6496.0
33996,20080419,2008,4,19,¸¶´Ã,-4.214,3660.0,3660.0,6496.0,6432.0
34003,20080420,2008,4,20,¸¶´Ã,-4.214,3660.0,3660.0,6496.0,6432.0
34010,20080421,2008,4,21,¸¶´Ã,-9.697,3660.0,3660.0,6496.0,6432.0
34017,20080422,2008,4,22,¸¶´Ã,-9.697,3660.0,3660.0,6432.0,6328.0
34021,20080701,2008,7,1,¸¶´Ã,-9.631,3040.0,3000.0,5893.0,5806.0
34028,20080702,2008,7,2,¸¶´Ã,-9.631,3040.0,3040.0,5806.0,5865.0
34035,20080703,2008,7,3,¸¶´Ã,-9.631,3040.0,3040.0,5865.0,6019.0
34042,20080704,2008,7,4,¸¶´Ã,-9.631,3040.0,3040.0,6019.0,6110.0
34049,20080705,2008,7,5,¸¶´Ã,-9.631,3040.0,3040.0,6110.0,6183.0
34050,20080913,2008,9,13,¸¶´Ã,-11.748,3080.0,3080.0,6058.0,6063.0
34057,20080914,2008,9,14,¸¶´Ã,-11.748,3080.0,3080.0,6058.0,6063.0
34064,20080915,2008,9,15,¸¶´Ã,-11.748,3080.0,3080.0,6058.0,6063.0
34071,20080916,2008,9,16,¸¶´Ã,-11.748,3080.0,3080.0,6058.0,6063.0
34078,20080917,2008,9,17,¸¶´Ã,-11.748,3080.0,3080.0,6063.0,6063.0
34088,20081127,2008,11,27,¸¶´Ã,-8.079,3220.0,3220.0,6105.0,6046.0
34095,20081128,2008,11,28,¸¶´Ã,-8.079,3220.0,3220.0,6046.0,5907.0
34102,20081129,2008,11,29,¸¶´Ã,-6.937,3260.0,3220.0,5907.0,5849.0
34109,20081130,2008,11,30,¸¶´Ã,-6.937,3260.0,3220.0,5907.0,5849.0
34121,20080423,2008,4,23,¸¶´Ã,-9.697,3660.0,3660.0,6328.0,6328.0
34128,20080424,2008,4,24,¸¶´Ã,-9.697,3660.0,3660.0,6328.0,6328.0
34135,20080425,2008,4,25,¸¶´Ã,-9.697,3660.0,3660.0,6328.0,6288.0
34142,20080426,2008,4,26,¸¶´Ã,-9.697,3660.0,3660.0,6288.0,6415.0
34154,20080706,2008,7,6,¸¶´Ã,-9.631,3040.0,3040.0,6110.0,6183.0
34161,20080707,2008,7,7,¸¶´Ã,-9.631,3040.0,3040.0,6110.0,6183.0
34168,20080708,2008,7,8,¸¶´Ã,-9.631,3040.0,3040.0,6183.0,6263.0
34175,20080709,2008,7,9,¸¶´Ã,-9.631,3040.0,3040.0,6263.0,6389.0
34182,20080918,2008,9,18,¸¶´Ã,-11.748,3080.0,3080.0,6063.0,6063.0
34189,20080919,2008,9,19,¸¶´Ã,-10.602,3120.0,3080.0,6063.0,5980.0
34196,20080920,2008,9,20,¸¶´Ã,-10.602,3120.0,3120.0,5980.0,5980.0
34203,20080921,2008,9,21,¸¶´Ã,-10.602,3120.0,3120.0,5980.0,5980.0
34210,20080922,2008,9,22,¸¶´Ã,-10.602,3120.0,3120.0,5980.0,5980.0
34214,20081201,2008,12,1,¸¶´Ã,-8.065,3260.0,3220.0,5907.0,5849.0
34221,20081202,2008,12,2,¸¶´Ã,-8.065,3260.0,3220.0,5907.0,5849.0
34228,20081203,2008,12,3,¸¶´Ã,-8.065,3260.0,3260.0,5849.0,5982.0
34235,20081204,2008,12,4,¸¶´Ã,-8.065,3260.0,3260.0,5982.0,6058.0
34242,20081205,2008,12,5,¸¶´Ã,-6.937,3300.0,3260.0,6058.0,6163.0
34247,20080427,2008,4,27,¸¶´Ã,-9.697,3660.0,3660.0,6288.0,6415.0
34254,20080428,2008,4,28,¸¶´Ã,-9.697,3660.0,3660.0,6288.0,6415.0
34261,20080429,2008,4,29,¸¶´Ã,-9.697,3660.0,3660.0,6415.0,6309.0
34268,20080430,2008,4,30,¸¶´Ã,-9.697,3660.0,3660.0,6309.0,6333.0
34275,20080501,2008,5,1,¸¶´Ã,-9.316,3660.0,3660.0,6333.0,6333.0
34281,20080710,2008,7,10,¸¶´Ã,-9.631,3040.0,3040.0,6389.0,6366.0
34288,20080711,2008,7,11,¸¶´Ã,-9.118,3040.0,3040.0,6366.0,6366.0
34295,20080712,2008,7,12,¸¶´Ã,-9.118,3040.0,3040.0,6366.0,6366.0
34302,20080713,2008,7,13,¸¶´Ã,-9.118,3040.0,3040.0,6366.0,6366.0
34309,20080714,2008,7,14,¸¶´Ã,-9.118,3040.0,3040.0,6366.0,6366.0
34316,20080923,2008,9,23,¸¶´Ã,-10.602,3120.0,3120.0,5980.0,5946.0
34323,20080924,2008,9,24,¸¶´Ã,-10.602,3120.0,3120.0,5946.0,5908.0
34330,20080925,2008,9,25,¸¶´Ã,-10.602,3120.0,3120.0,5908.0,5908.0
34337,20080926,2008,9,26,¸¶´Ã,-9.456,3160.0,3120.0,5908.0,6204.0
34347,20081206,2008,12,6,¸¶´Ã,-6.937,3300.0,3300.0,6163.0,6163.0
34354,20081207,2008,12,7,¸¶´Ã,-6.937,3300.0,3300.0,6163.0,6163.0
34361,20081208,2008,12,8,¸¶´Ã,-6.937,3300.0,3300.0,6163.0,6163.0
34368,20081209,2008,12,9,¸¶´Ã,-6.937,3300.0,3300.0,6163.0,6153.0
34375,20081210,2008,12,10,¸¶´Ã,-6.937,3300.0,3300.0,6153.0,6209.0
34380,20080502,2008,5,2,¸¶´Ã,-9.316,3660.0,3660.0,6333.0,6333.0
34387,20080503,2008,5,3,¸¶´Ã,-9.812,3640.0,3660.0,6333.0,6470.0
34394,20080504,2008,5,4,¸¶´Ã,-9.812,3640.0,3660.0,6333.0,6470.0
34401,20080505,2008,5,5,¸¶´Ã,-9.812,3640.0,3660.0,6333.0,6470.0
34408,20080506,2008,5,6,¸¶´Ã,-9.812,3640.0,3660.0,6333.0,6470.0
34413,20080715,2008,7,15,¸¶´Ã,-9.118,3040.0,3040.0,6366.0,6366.0
34420,20080716,2008,7,16,¸¶´Ã,-9.118,3040.0,3040.0,6366.0,6446.0
34427,20080717,2008,7,17,¸¶´Ã,-9.118,3040.0,3040.0,6446.0,6446.0
34434,20080718,2008,7,18,¸¶´Ã,-9.118,3040.0,3040.0,6446.0,6399.0
34441,20080927,2008,9,27,¸¶´Ã,-9.456,3160.0,3160.0,6204.0,6259.0
34448,20080928,2008,9,28,¸¶´Ã,-9.456,3160.0,3160.0,6204.0,6259.0
34455,20080929,2008,9,29,¸¶´Ã,-9.456,3160.0,3160.0,6204.0,6259.0
34462,20080930,2008,9,30,¸¶´Ã,-9.456,3160.0,3160.0,6259.0,6300.0
34469,20081001,2008,10,1,¸¶´Ã,-9.169,3160.0,3160.0,6300.0,6421.0
34478,20081211,2008,12,11,¸¶´Ã,-7.042,3300.0,3300.0,6209.0,6222.0
34485,20081212,2008,12,12,¸¶´Ã,-7.042,3300.0,3300.0,6222.0,6384.0
34492,20081213,2008,12,13,¸¶´Ã,-7.042,3300.0,3300.0,6384.0,6429.0
34499,20081214,2008,12,14,¸¶´Ã,-7.042,3300.0,3300.0,6384.0,6429.0
34512,20080507,2008,5,7,¸¶´Ã,-9.812,3640.0,3640.0,6470.0,6437.0
34519,20080508,2008,5,8,¸¶´Ã,-11.298,3580.0,3640.0,6437.0,6608.0
34526,20080509,2008,5,9,¸¶´Ã,-11.298,3580.0,3580.0,6608.0,6644.0
34533,20080510,2008,5,10,¸¶´Ã,-11.298,3580.0,3580.0,6644.0,6680.0
34538,20080719,2008,7,19,¸¶´Ã,-9.118,3040.0,3040.0,6399.0,6382.0
34545,20080720,2008,7,20,¸¶´Ã,-9.118,3040.0,3040.0,6399.0,6382.0
34552,20080721,2008,7,21,¸¶´Ã,-8.982,3040.0,3040.0,6399.0,6382.0
34559,20080722,2008,7,22,¸¶´Ã,-8.982,3040.0,3040.0,6382.0,6235.0
34566,20080723,2008,7,23,¸¶´Ã,-8.982,3040.0,3040.0,6235.0,6115.0
34573,20081002,2008,10,2,¸¶´Ã,-9.169,3160.0,3160.0,6421.0,6556.0
34580,20081003,2008,10,3,¸¶´Ã,-9.169,3160.0,3160.0,6556.0,6358.0
