,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
26954,20050223,2005,2,23,건고추,16.062,5340.0,5340.0,7214.0,7214.0
26961,20050224,2005,2,24,건고추,16.062,5340.0,5340.0,7214.0,7214.0
26972,20050507,2005,5,7,건고추,22.956,5340.0,5340.0,7471.0,7471.0
26979,20050508,2005,5,8,건고추,22.956,5340.0,5340.0,7471.0,7471.0
26986,20050509,2005,5,9,건고추,22.956,5340.0,5340.0,7471.0,7471.0
26993,20050510,2005,5,10,건고추,22.956,5340.0,5340.0,7471.0,7329.0
27003,20050723,2005,7,23,건고추,8.942,4800.0,4800.0,7633.0,7633.0
27010,20050724,2005,7,24,건고추,8.942,4800.0,4800.0,7633.0,7633.0
27017,20050725,2005,7,25,건고추,8.942,4800.0,4800.0,7633.0,7633.0
27024,20050726,2005,7,26,건고추,8.942,4800.0,4800.0,7633.0,7633.0
27031,20050727,2005,7,27,건고추,7.127,4720.0,4800.0,7633.0,7633.0
27036,20051013,2005,10,13,건고추,-8.23,4460.0,4460.0,7163.0,7163.0
27043,20051014,2005,10,14,건고추,-8.23,4460.0,4460.0,7163.0,7083.0
27050,20051015,2005,10,15,건고추,-8.23,4460.0,4460.0,7083.0,7083.0
27057,20051016,2005,10,16,건고추,-8.23,4460.0,4460.0,7083.0,7083.0
27064,20051017,2005,10,17,건고추,-8.23,4460.0,4460.0,7083.0,7083.0
27071,20051018,2005,10,18,건고추,-8.23,4460.0,4460.0,7083.0,7083.0
27072,20050225,2005,2,25,건고추,16.062,5340.0,5340.0,7214.0,7214.0
27079,20050226,2005,2,26,건고추,16.062,5340.0,5340.0,7214.0,7214.0
27086,20050227,2005,2,27,건고추,16.062,5340.0,5340.0,7214.0,7214.0
27093,20050228,2005,2,28,건고추,16.062,5340.0,5340.0,7214.0,7214.0
27100,20050301,2005,3,1,건고추,16.365,5340.0,5340.0,7214.0,7214.0
27105,20050511,2005,5,11,건고추,25.029,5340.0,5340.0,7329.0,7329.0
27112,20050512,2005,5,12,건고추,25.029,5340.0,5340.0,7329.0,7329.0
27119,20050513,2005,5,13,건고추,25.029,5340.0,5340.0,7329.0,7329.0
27126,20050514,2005,5,14,건고추,25.029,5340.0,5340.0,7329.0,7329.0
27133,20050515,2005,5,15,건고추,25.029,5340.0,5340.0,7329.0,7329.0
27140,20050728,2005,7,28,건고추,6.219,4680.0,4720.0,7633.0,7633.0
27147,20050729,2005,7,29,건고추,3.495,4560.0,4680.0,7633.0,7633.0
27154,20050730,2005,7,30,건고추,3.495,4560.0,4560.0,7633.0,7633.0
27161,20050731,2005,7,31,건고추,3.495,4560.0,4560.0,7633.0,7633.0
27168,20050801,2005,8,1,건고추,6.467,4560.0,4560.0,7633.0,7633.0
27180,20051019,2005,10,19,건고추,-8.23,4460.0,4460.0,7083.0,7163.0
27187,20051020,2005,10,20,건고추,-8.23,4460.0,4460.0,7163.0,7163.0
27194,20051021,2005,10,21,건고추,-7.737,4460.0,4460.0,7163.0,7163.0
27201,20051022,2005,10,22,건고추,-7.737,4460.0,4460.0,7163.0,7163.0
27208,20051023,2005,10,23,건고추,-7.737,4460.0,4460.0,7163.0,7163.0
27212,20080321,2008,3,21,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27219,20080322,2008,3,22,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27226,20080323,2008,3,23,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27233,20080324,2008,3,24,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27240,20080325,2008,3,25,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27245,20070820,2007,8,20,건고추,-6.19,4380.0,4550.0,6345.0,6288.0
27252,20070821,2007,8,21,건고추,-13.842,4188.89,4380.0,6288.0,6249.0
27259,20070822,2007,8,22,건고추,-13.842,4188.89,4188.89,6249.0,6249.0
27266,20070823,2007,8,23,건고추,-14.994,4133.33,4188.89,6249.0,6103.0
27273,20070824,2007,8,24,건고추,-14.994,4133.33,4133.33,6103.0,6103.0
27276,20071102,2007,11,2,건고추,-10.254,4700.0,4740.0,6514.0,6514.0
27283,20071103,2007,11,3,건고추,-10.254,4700.0,4700.0,6514.0,6514.0
27290,20071104,2007,11,4,건고추,-10.254,4700.0,4700.0,6514.0,6514.0
27297,20071105,2007,11,5,건고추,-10.254,4700.0,4700.0,6514.0,6514.0
27304,20071106,2007,11,6,건고추,-10.254,4700.0,4700.0,6514.0,6343.0
27311,20080111,2008,1,11,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27318,20080112,2008,1,12,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27325,20080113,2008,1,13,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27332,20080114,2008,1,14,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27339,20080115,2008,1,15,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27346,20080326,2008,3,26,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27353,20080327,2008,3,27,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27360,20080328,2008,3,28,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27367,20080329,2008,3,29,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27378,20070825,2007,8,25,건고추,-16.578,4055.56,4133.33,6103.0,6057.0
27385,20070826,2007,8,26,건고추,-16.578,4055.56,4133.33,6103.0,6057.0
27392,20070827,2007,8,27,건고추,-16.578,4055.56,4133.33,6103.0,6057.0
27399,20070828,2007,8,28,건고추,-15.22,4122.22,4055.56,6057.0,6057.0
27408,20071107,2007,11,7,건고추,-10.636,4680.0,4700.0,6343.0,6414.0
27415,20071108,2007,11,8,건고추,-9.872,4720.0,4680.0,6414.0,6414.0
27422,20071109,2007,11,9,건고추,-9.872,4720.0,4720.0,6414.0,6414.0
27429,20071110,2007,11,10,건고추,-9.872,4720.0,4720.0,6414.0,6414.0
27436,20071111,2007,11,11,건고추,-10.198,4720.0,4720.0,6414.0,6414.0
27442,20080116,2008,1,16,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27449,20080117,2008,1,17,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27456,20080118,2008,1,18,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27463,20080119,2008,1,19,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27470,20080330,2008,3,30,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27477,20080331,2008,3,31,건고추,-11.524,4760.0,4760.0,6500.0,6500.0
27484,20080401,2008,4,1,건고추,-10.728,4760.0,4760.0,6500.0,6500.0
27491,20080402,2008,4,2,건고추,-10.728,4760.0,4760.0,6500.0,6500.0
27498,20080403,2008,4,3,건고추,-11.103,4740.0,4760.0,6500.0,6500.0
27503,20070829,2007,8,29,건고추,-15.22,4122.22,4122.22,6057.0,6057.0
27510,20070830,2007,8,30,건고추,-15.22,4122.22,4122.22,6057.0,5980.0
27517,20070831,2007,8,31,건고추,-15.22,4122.22,4122.22,5980.0,5980.0
27524,20070901,2007,9,1,건고추,-21.56,4122.22,4122.22,5980.0,5980.0
27531,20070902,2007,9,2,건고추,-21.56,4122.22,4122.22,5980.0,5980.0
27541,20071112,2007,11,12,건고추,-10.198,4720.0,4720.0,6414.0,6414.0
27548,20071113,2007,11,13,건고추,-10.198,4720.0,4720.0,6414.0,6486.0
27555,20071114,2007,11,14,건고추,-10.198,4720.0,4720.0,6486.0,6486.0
27562,20071115,2007,11,15,건고추,-10.198,4720.0,4720.0,6486.0,6486.0
27568,20080120,2008,1,20,건고추,-12.034,4700.0,4700.0,6829.0,6829.0
27575,20080121,2008,1,21,건고추,-12.264,4700.0,4700.0,6829.0,6829.0
27582,20080122,2008,1,22,건고추,-12.264,4700.0,4700.0,6829.0,6829.0
27589,20080123,2008,1,23,건고추,-12.264,4700.0,4700.0,6829.0,6829.0
27596,20080124,2008,1,24,건고추,-13.384,4640.0,4700.0,6829.0,6829.0
27604,20070621,2007,6,21,건고추,25.823,5540.0,5580.0,7633.0,7633.0
27611,20070622,2007,6,22,건고추,25.823,5540.0,5540.0,7633.0,7633.0
27618,20070623,2007,6,23,건고추,24.915,5500.0,5540.0,7633.0,7633.0
27625,20070624,2007,6,24,건고추,24.915,5500.0,5540.0,7633.0,7633.0
27632,20070625,2007,6,25,건고추,24.915,5500.0,5540.0,7633.0,7633.0
27635,20070903,2007,9,3,건고추,-21.56,4122.22,4122.22,5980.0,5980.0
27642,20070904,2007,9,4,건고추,-17.031,4360.0,4122.22,5980.0,5912.0
27649,20070905,2007,9,5,건고추,-17.031,4360.0,4360.0,5912.0,5908.0
27656,20070906,2007,9,6,건고추,-17.031,4360.0,4360.0,5908.0,5908.0
27663,20070907,2007,9,7,건고추,-15.89,4420.0,4360.0,5908.0,6003.0
27667,20071116,2007,11,16,건고추,-10.198,4720.0,4720.0,6486.0,6486.0
27674,20071117,2007,11,17,건고추,-10.198,4720.0,4720.0,6486.0,6486.0
27681,20071118,2007,11,18,건고추,-10.198,4720.0,4720.0,6486.0,6486.0
27688,20071119,2007,11,19,건고추,-10.198,4720.0,4720.0,6486.0,6486.0
27695,20071120,2007,11,20,건고추,-10.198,4720.0,4720.0,6486.0,6486.0
27701,20080125,2008,1,25,건고추,-13.384,4640.0,4640.0,6829.0,6829.0
27708,20080126,2008,1,26,건고추,-13.384,4640.0,4640.0,6829.0,6829.0
27715,20080127,2008,1,27,건고추,-13.384,4640.0,4640.0,6829.0,6829.0
27722,20080128,2008,1,28,건고추,-13.384,4640.0,4640.0,6829.0,6829.0
27729,20080129,2008,1,29,건고추,-13.384,4640.0,4640.0,6829.0,6829.0
27738,20070626,2007,6,26,건고추,24.915,5500.0,5500.0,7633.0,7633.0
27745,20070627,2007,6,27,건고추,24.915,5500.0,5500.0,7633.0,7633.0
27752,20070628,2007,6,28,건고추,24.915,5500.0,5500.0,7633.0,7633.0
27759,20070629,2007,6,29,건고추,24.006,5460.0,5500.0,7633.0,7633.0
27768,20070908,2007,9,8,건고추,-15.89,4420.0,4420.0,6003.0,6003.0
27775,20070909,2007,9,9,건고추,-15.89,4420.0,4420.0,6003.0,6003.0
27782,20070910,2007,9,10,건고추,-15.89,4420.0,4420.0,6003.0,6003.0
27789,20070911,2007,9,11,건고추,-17.182,4420.0,4420.0,6003.0,6003.0
27799,20071121,2007,11,21,건고추,-10.385,4720.0,4720.0,6486.0,6500.0
27806,20071122,2007,11,22,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
27813,20071123,2007,11,23,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
27820,20071124,2007,11,24,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
27827,20071125,2007,11,25,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
27832,20080130,2008,1,30,건고추,-13.384,4640.0,4640.0,6829.0,6829.0
27839,20080131,2008,1,31,건고추,-13.384,4640.0,4640.0,6829.0,6829.0
27846,20080201,2008,2,1,건고추,-13.497,4640.0,4640.0,6829.0,6500.0
27853,20080202,2008,2,2,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
27862,20070630,2007,6,30,건고추,24.006,5460.0,5460.0,7633.0,7633.0
27869,20070701,2007,7,1,건고추,23.167,5460.0,5460.0,7633.0,7633.0
27876,20070702,2007,7,2,건고추,23.167,5460.0,5460.0,7633.0,7633.0
27883,20070703,2007,7,3,건고추,23.167,5460.0,5460.0,7633.0,7633.0
27890,20070704,2007,7,4,건고추,22.716,5440.0,5460.0,7633.0,7633.0
27892,20070912,2007,9,12,건고추,-17.182,4420.0,4420.0,6003.0,6145.0
27899,20070913,2007,9,13,건고추,-17.182,4420.0,4420.0,6145.0,6310.0
27906,20070914,2007,9,14,건고추,-17.182,4420.0,4420.0,6310.0,6254.0
27913,20070915,2007,9,15,건고추,-17.182,4420.0,4420.0,6254.0,6254.0
27920,20070916,2007,9,16,건고추,-17.182,4420.0,4420.0,6254.0,6254.0
27931,20071126,2007,11,26,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
27938,20071127,2007,11,27,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
27945,20071128,2007,11,28,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
27952,20071129,2007,11,29,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
27957,20080203,2008,2,3,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
27964,20080204,2008,2,4,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
27971,20080205,2008,2,5,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
27978,20080206,2008,2,6,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
27985,20080207,2008,2,7,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
27995,20070705,2007,7,5,건고추,22.716,5440.0,5440.0,7633.0,7633.0
28002,20070706,2007,7,6,건고추,22.716,5440.0,5440.0,7633.0,7633.0
28009,20070707,2007,7,7,건고추,22.716,5440.0,5440.0,7633.0,7633.0
28016,20070708,2007,7,8,건고추,22.716,5440.0,5440.0,7633.0,7633.0
28025,20070917,2007,9,17,건고추,-17.182,4420.0,4420.0,6254.0,6254.0
28032,20070918,2007,9,18,건고추,-17.182,4420.0,4420.0,6254.0,6286.0
28039,20070919,2007,9,19,건고추,-17.182,4420.0,4420.0,6286.0,6286.0
28046,20070920,2007,9,20,건고추,-17.182,4420.0,4420.0,6286.0,6286.0
28053,20070921,2007,9,21,건고추,-16.385,4460.0,4420.0,6286.0,6286.0
28058,20071130,2007,11,30,건고추,-10.385,4720.0,4720.0,6500.0,6500.0
28065,20071201,2007,12,1,건고추,-10.741,4720.0,4720.0,6500.0,6500.0
28072,20071202,2007,12,2,건고추,-10.741,4720.0,4720.0,6500.0,6500.0
28079,20071203,2007,12,3,건고추,-10.741,4720.0,4720.0,6500.0,6500.0
28086,20071204,2007,12,4,건고추,-10.741,4720.0,4720.0,6500.0,6500.0
28091,20080208,2008,2,8,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
28098,20080209,2008,2,9,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
28105,20080210,2008,2,10,건고추,-13.497,4640.0,4640.0,6500.0,6500.0
28112,20080211,2008,2,11,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28119,20080212,2008,2,12,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28122,20070709,2007,7,9,건고추,22.716,5440.0,5440.0,7633.0,7633.0
28129,20070710,2007,7,10,건고추,22.716,5440.0,5440.0,7633.0,7633.0
28136,20070711,2007,7,11,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28143,20070712,2007,7,12,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28150,20070713,2007,7,13,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28158,20070922,2007,9,22,건고추,-15.636,4500.0,4460.0,6286.0,6349.0
28165,20070923,2007,9,23,건고추,-15.636,4500.0,4460.0,6286.0,6349.0
28172,20070924,2007,9,24,건고추,-15.636,4500.0,4460.0,6286.0,6349.0
28179,20070925,2007,9,25,건고추,-15.636,4500.0,4460.0,6286.0,6349.0
28190,20071205,2007,12,5,건고추,-10.741,4720.0,4720.0,6500.0,6500.0
28197,20071206,2007,12,6,건고추,-11.12,4700.0,4720.0,6500.0,6500.0
28204,20071207,2007,12,7,건고추,-11.12,4700.0,4700.0,6500.0,6500.0
28211,20071208,2007,12,8,건고추,-11.12,4700.0,4700.0,6500.0,6500.0
28222,20080213,2008,2,13,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28229,20080214,2008,2,14,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28236,20080215,2008,2,15,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28243,20080216,2008,2,16,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28250,20080217,2008,2,17,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28254,20070714,2007,7,14,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28261,20070715,2007,7,15,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28268,20070716,2007,7,16,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28275,20070717,2007,7,17,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28282,20070718,2007,7,18,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28284,20070926,2007,9,26,건고추,-15.636,4500.0,4460.0,6286.0,6349.0
28291,20070927,2007,9,27,건고추,-15.636,4500.0,4460.0,6286.0,6349.0
28298,20070928,2007,9,28,건고추,-15.636,4500.0,4500.0,6349.0,6441.0
28305,20070929,2007,9,29,건고추,-15.636,4500.0,4500.0,6441.0,6441.0
28312,20070930,2007,9,30,건고추,-15.636,4500.0,4500.0,6441.0,6441.0
28317,20071209,2007,12,9,건고추,-11.12,4700.0,4700.0,6500.0,6500.0
28324,20071210,2007,12,10,건고추,-11.12,4700.0,4700.0,6500.0,6500.0
28331,20071211,2007,12,11,건고추,-11.388,4700.0,4700.0,6500.0,6500.0
28338,20071212,2007,12,12,건고추,-11.388,4700.0,4700.0,6500.0,6500.0
28345,20071213,2007,12,13,건고추,-11.388,4700.0,4700.0,6500.0,6500.0
28356,20080218,2008,2,18,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28363,20080219,2008,2,19,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28370,20080220,2008,2,20,건고추,-13.755,4640.0,4640.0,6500.0,6500.0
28377,20080221,2008,2,21,건고추,-13.867,4640.0,4640.0,6500.0,6500.0
28387,20070719,2007,7,19,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28394,20070720,2007,7,20,건고추,22.275,5440.0,5440.0,7633.0,7633.0
28401,20070721,2007,7,21,건고추,23.356,5440.0,5440.0,7633.0,7633.0
28408,20070722,2007,7,22,건고추,23.356,5440.0,5440.0,7633.0,7633.0
28417,20071001,2007,10,1,건고추,-13.511,4500.0,4500.0,6441.0,6441.0
28424,20071002,2007,10,2,건고추,-12.358,4560.0,4500.0,6441.0,6441.0
28431,20071003,2007,10,3,건고추,-12.358,4560.0,4560.0,6441.0,6441.0
28438,20071004,2007,10,4,건고추,-12.358,4560.0,4560.0,6441.0,6441.0
28445,20071005,2007,10,5,건고추,-12.358,4560.0,4560.0,6441.0,6441.0
28450,20071214,2007,12,14,건고추,-11.388,4700.0,4700.0,6500.0,6500.0
28457,20071215,2007,12,15,건고추,-11.388,4700.0,4700.0,6500.0,6500.0
28464,20071216,2007,12,16,건고추,-11.388,4700.0,4700.0,6500.0,6500.0
28471,20071217,2007,12,17,건고추,-11.388,4700.0,4700.0,6500.0,6500.0
28478,20071218,2007,12,18,건고추,-11.388,4700.0,4700.0,6500.0,6829.0
28483,20080222,2008,2,22,건고추,-13.867,4640.0,4640.0,6500.0,6500.0
28490,20080223,2008,2,23,건고추,-13.867,4640.0,4640.0,6500.0,6500.0
28497,20080224,2008,2,24,건고추,-13.867,4640.0,4640.0,6500.0,6500.0
28504,20080225,2008,2,25,건고추,-13.867,4640.0,4640.0,6500.0,6500.0
28511,20080226,2008,2,26,건고추,-13.867,4640.0,4640.0,6500.0,6500.0
28514,20070723,2007,7,23,건고추,23.356,5440.0,5440.0,7633.0,7633.0
28521,20070724,2007,7,24,건고추,23.356,5440.0,5440.0,7633.0,7633.0
28528,20070725,2007,7,25,건고추,23.356,5440.0,5440.0,7633.0,7633.0
28535,20070726,2007,7,26,건고추,23.356,5440.0,5440.0,7633.0,7633.0
28542,20070727,2007,7,27,건고추,23.356,5440.0,5440.0,7633.0,7633.0
28551,20071006,2007,10,6,건고추,-12.358,4560.0,4560.0,6441.0,6519.0
28558,20071007,2007,10,7,건고추,-12.358,4560.0,4560.0,6441.0,6519.0
28565,20071008,2007,10,8,건고추,-12.358,4560.0,4560.0,6441.0,6519.0
28572,20071009,2007,10,9,건고추,-12.358,4560.0,4560.0,6519.0,6519.0
28583,20071219,2007,12,19,건고추,-11.388,4700.0,4700.0,6829.0,6829.0
28590,20071220,2007,12,20,건고추,-11.388,4700.0,4700.0,6829.0,6829.0
28597,20071221,2007,12,21,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28604,20071222,2007,12,22,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28615,20080227,2008,2,27,건고추,-13.867,4640.0,4640.0,6500.0,6500.0
28622,20080228,2008,2,28,건고추,-13.867,4640.0,4640.0,6500.0,6500.0
28629,20080229,2008,2,29,건고추,-27.76,4640.0,4640.0,6500.0,6500.0
28636,20080301,2008,3,1,건고추,-14.01,4640.0,4640.0,6500.0,6500.0
28643,20080302,2008,3,2,건고추,-14.01,4640.0,4640.0,6500.0,6500.0
28646,20070728,2007,7,28,건고추,19.728,5280.0,5440.0,7633.0,7633.0
28653,20070729,2007,7,29,건고추,19.728,5280.0,5440.0,7633.0,7633.0
28660,20070730,2007,7,30,건고추,19.728,5280.0,5440.0,7633.0,7633.0
28667,20070731,2007,7,31,건고추,19.728,5280.0,5280.0,7633.0,7633.0
28674,20070801,2007,8,1,건고추,17.833,5220.0,5280.0,7633.0,7633.0
28677,20071010,2007,10,10,건고추,-12.358,4560.0,4560.0,6519.0,6519.0
28684,20071011,2007,10,11,건고추,-12.308,4560.0,4560.0,6519.0,6519.0
28691,20071012,2007,10,12,건고추,-12.308,4560.0,4560.0,6519.0,6519.0
28698,20071013,2007,10,13,건고추,-11.538,4600.0,4560.0,6519.0,6519.0
28705,20071014,2007,10,14,건고추,-11.538,4600.0,4560.0,6519.0,6519.0
28709,20071223,2007,12,23,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28716,20071224,2007,12,24,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28723,20071225,2007,12,25,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28730,20071226,2007,12,26,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28737,20071227,2007,12,27,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28748,20080303,2008,3,3,건고추,-14.01,4640.0,4640.0,6500.0,6500.0
28755,20080304,2008,3,4,건고추,-14.01,4640.0,4640.0,6500.0,6500.0
28762,20080305,2008,3,5,건고추,-14.01,4640.0,4640.0,6500.0,6500.0
28769,20080306,2008,3,6,건고추,-12.898,4700.0,4640.0,6500.0,6500.0
28778,20070802,2007,8,2,건고추,12.596,4987.5,5220.0,7633.0,7400.0
28785,20070803,2007,8,3,건고추,10.113,4877.78,4987.5,7400.0,7163.0
28792,20070804,2007,8,4,건고추,9.707,4860.0,4877.78,7163.0,7163.0
28799,20070805,2007,8,5,건고추,9.707,4860.0,4877.78,7163.0,7163.0
28809,20071015,2007,10,15,건고추,-11.538,4600.0,4560.0,6519.0,6519.0
28816,20071016,2007,10,16,건고추,-9.615,4700.0,4600.0,6519.0,6519.0
28823,20071017,2007,10,17,건고추,-9.615,4700.0,4700.0,6519.0,6333.0
28830,20071018,2007,10,18,건고추,-9.615,4700.0,4700.0,6333.0,6333.0
28837,20071019,2007,10,19,건고추,-9.615,4700.0,4700.0,6333.0,6333.0
28840,20071228,2007,12,28,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28847,20071229,2007,12,29,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28854,20071230,2007,12,30,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28861,20071231,2007,12,31,건고추,-11.721,4700.0,4700.0,6829.0,6829.0
28868,20080101,2008,1,1,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
28873,20080307,2008,3,7,건고추,-12.898,4700.0,4700.0,6500.0,6500.0
28880,20080308,2008,3,8,건고추,-11.787,4760.0,4700.0,6500.0,6500.0
28887,20080309,2008,3,9,건고추,-11.787,4760.0,4700.0,6500.0,6500.0
28894,20080310,2008,3,10,건고추,-11.787,4760.0,4700.0,6500.0,6500.0
28901,20080311,2008,3,11,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
28904,20070806,2007,8,6,건고추,9.707,4860.0,4877.78,7163.0,7163.0
28911,20070807,2007,8,7,건고추,9.707,4860.0,4860.0,7163.0,7163.0
28918,20070808,2007,8,8,건고추,8.578,4810.0,4860.0,7163.0,7089.0
28925,20070809,2007,8,9,건고추,6.772,4730.0,4810.0,7089.0,7033.0
28932,20070810,2007,8,10,건고추,5.643,4680.0,4730.0,7033.0,6784.0
28942,20071020,2007,10,20,건고추,-8.846,4740.0,4700.0,6333.0,6333.0
28949,20071021,2007,10,21,건고추,-9.126,4740.0,4700.0,6333.0,6333.0
28956,20071022,2007,10,22,건고추,-9.126,4740.0,4700.0,6333.0,6333.0
28963,20071023,2007,10,23,건고추,-9.126,4740.0,4740.0,6333.0,6333.0
28972,20080102,2008,1,2,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
28979,20080103,2008,1,3,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
28986,20080104,2008,1,4,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
28993,20080105,2008,1,5,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
29000,20080106,2008,1,6,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
29005,20080312,2008,3,12,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29012,20080313,2008,3,13,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29019,20080314,2008,3,14,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29026,20080315,2008,3,15,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29033,20080316,2008,3,16,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29037,20070811,2007,8,11,건고추,-0.193,4660.0,4680.0,6784.0,6435.0
29044,20070812,2007,8,12,건고추,-0.193,4660.0,4680.0,6784.0,6435.0
29051,20070813,2007,8,13,건고추,-0.193,4660.0,4680.0,6784.0,6435.0
29058,20070814,2007,8,14,건고추,-1.478,4600.0,4660.0,6435.0,6394.0
29065,20070815,2007,8,15,건고추,-1.478,4600.0,4600.0,6394.0,6394.0
29068,20071024,2007,10,24,건고추,-9.126,4740.0,4740.0,6333.0,6271.0
29075,20071025,2007,10,25,건고추,-9.126,4740.0,4740.0,6271.0,6271.0
29082,20071026,2007,10,26,건고추,-9.126,4740.0,4740.0,6271.0,6443.0
29089,20071027,2007,10,27,건고추,-9.126,4740.0,4740.0,6443.0,6514.0
29096,20071028,2007,10,28,건고추,-9.126,4740.0,4740.0,6443.0,6514.0
29105,20080107,2008,1,7,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
29112,20080108,2008,1,8,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
29119,20080109,2008,1,9,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
29126,20080110,2008,1,10,건고추,-11.936,4700.0,4700.0,6829.0,6829.0
29137,20080317,2008,3,17,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29144,20080318,2008,3,18,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29151,20080319,2008,3,19,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29158,20080320,2008,3,20,건고추,-11.672,4760.0,4760.0,6500.0,6500.0
29169,20070816,2007,8,16,건고추,-1.478,4600.0,4600.0,6394.0,6394.0
29176,20070817,2007,8,17,건고추,-2.549,4550.0,4600.0,6394.0,6345.0
29183,20070818,2007,8,18,건고추,-6.19,4380.0,4550.0,6345.0,6288.0
29190,20070819,2007,8,19,건고추,-6.19,4380.0,4550.0,6345.0,6288.0
29199,20071029,2007,10,29,건고추,-9.126,4740.0,4740.0,6443.0,6514.0
29206,20071030,2007,10,30,건고추,-9.126,4740.0,4740.0,6514.0,6514.0
29213,20071031,2007,10,31,건고추,-9.126,4740.0,4740.0,6514.0,6514.0
29220,20071101,2007,11,1,건고추,-9.49,4740.0,4740.0,6514.0,6514.0
